URI	Name	Entry	Refs	Occupation	Affiliation	Gender	Date
https://usaybia.net/person/797	al-Ghazālī, Abū Ḥāmid Muḥammad al-Ṭūsī	al-Ghazālī, Abū Ḥāmid Muḥammad al-Ṭūsī (d. 505/1111), philosopher and theologian 	11.19.7 no. 3; 13.59.2.3; 13.81.2; 15.40.3	philosopher, theologian 			d. 505/1111
https://usaybia.net/person/798	Ghiyāth al-Dīn, Muḥammad ibn Malik-Shāh Abū Shujāʿ Ghiyāth al-Dunyā wa-l-Dīn	Ghiyāth al-Dīn, Muḥammad ibn Malik-Shāh Abū Shujāʿ Ghiyāth al-Dunyā wa-l-Dīn, Seljuq ruler (498–511/1105–1118) 	10.64 .19.16; 10.66.9 no. 2; 11.19.7 no. 23	ruler 			498–511/1105–1118
https://usaybia.net/person/799	Ghūrus	Ghūrus, the second great physician of antiquity (after Asclepius) 	2.2	physician	physician 		
https://usaybia.net/person/800	Glaucon	Glaucon, philosopher friend and dedicatee of Galen 	4.1.11.3; 5.1.32; 5.1.37 no. 6; 10.37.2	philosopher 			
https://usaybia.net/person/801	Glaucias of Tarentum	Glaucias of Tarentum, commentator on Hippocrates 	4.1.10.1n	commentator 			
https://usaybia.net/person/802	Gnosidicus	Gnosidicus, ancestor of Hippocrates 	4.4.1				
https://usaybia.net/person/803	Gorgias	Gorgias, a physician of antiquity, pupil of Ghūrus 	3.2	physician, pupil 	physician 		
https://usaybia.net/person/804	Gregorius	Gregorius, Methodist physician of antiquity 	3.5	physician 	physician 		
https://usaybia.net/person/805	Ḥabbūs ibn Māksan ibn Zīrī ibn Manād al-Ṣanhājī	Ḥabbūs ibn Māksan ibn Zīrī ibn Manād al-Ṣanhājī, first emir of the Zirid dynasty in Granada 	13.6.1.2	emir 			
https://usaybia.net/person/806	al-Hādī, Abū Muḥammad Mūsā ibn al-Mahdī	al-Hādī, Abū Muḥammad Mūsā ibn al-Mahdī, Abbasid caliph (`reg.` 169–170/785– 86) 	8.2; 8.8.1; 8.8.2; 8.15.1n; 8.26.12n	caliph	Abbasid		`reg.` 169–170/785– 86
https://usaybia.net/person/807	Habīb al-ʿAjamī	Habīb al-ʿAjamī, traditionist 	15.51.7	traditionist 			
https://usaybia.net/person/808	Hadrian	Hadrian, 2nd-c. Roman emperor 	5.1.8.2; 5.1.25	emperor	Roman		Hadrian, 2nd-c. Roman emperor 
https://usaybia.net/person/809	al-Ḥāfiẓ li-Dīn Allāh (Abū l-Maymūn ʿAbd al-Majīd ibn al-Amīr Abī l-Qāsim Muḥammad ibn al-Imām al-Mustanṣir bi-Allāh)	al-Ḥāfiẓ li-Dīn Allāh (Abū l-Maymūn ʿAbd al-Majīd ibn al-Amīr Abī l-Qāsim Muḥammad ibn al-Imām al-Mustanṣir bi-Allāh), Fatimid caliph (d. 544/1149) 	14.31.4;14.31.6	caliph 	Fatimid		d. 544/1149
https://usaybia.net/person/810	al-Ḥajjāj ibn Maṭar (al-Ḥajjāj ibn Yūsuf ibn Maṭar)	al-Ḥajjāj ibn Maṭar (al-Ḥajjāj ibn Yūsuf ibn Maṭar), translator of Euclid (active 169– 218/786–833) 	8.29.5; 9.12	translator			active 169– 218/786–833
https://usaybia.net/person/811	al-Ḥajjāj ibn Yūsuf al-Thaqafī	al-Ḥajjāj ibn Yūsuf al-Thaqafī, Umayyad governor (ca. 41–95/661–714) loyal to caliphs ʿAbd al-Malik and al-Walīd 	7.9.1; 7.9.2; 8.8.6n; 8.13.3n; 8.18.1; 8.18.4	govenor 	Umayyad		ca. 41–95/661–714
https://usaybia.net/person/812	al-Ḥakam ibn Muḥammad ibn Qanbar (`or` Qunbur) al-Māzinī	al-Ḥakam ibn Muḥammad ibn Qanbar (`or` Qunbur) al-Māzinī, 3rd/9th-c. poet from Basra 	8.7	poet 			3rd/9th-c.
https://usaybia.net/person/813	Ḥakam al-Dimashqī	Ḥakam al-Dimashqī, personal physician to Muʿāwiyah 	7.7	physician	physician 		
https://usaybia.net/person/814	al-Ḥakam ⅠⅠ, al-Mustanṣir bi-Allāh	al-Ḥakam ⅠⅠ, al-Mustanṣir bi-Allāh, second Umayyad caliph of al-Andalus (`reg.` 350– 366/961–76), 	8.29; 13.5; 13.6.1.1; 13.18; 13.19.1; 13.19.2.1;13.19.3; 13.27.1; 13.28; 13.30; 13.31; 13.32; 13.33; 13.34.1; 13.36.2.4; 13.49; 13.59.2.1	caliph	Umayyad		`reg.` 350– 366/961–76
https://usaybia.net/person/815	al-Ḥākim	al-Ḥākim, sixth Fatimid caliph (`reg.` 385– 411/996–1021) 	14.7; 14.16; 14.17; 14.18; 14.19; 14.20; 14.21; 14.22.3.1; 14.25.3	caliph	Fatimid		`reg.` 385– 411/996–1021
https://usaybia.net/person/816	Ḥamdīn ibn Ubbā 	Ḥamdīn ibn Ubbā 	13.12; 13.18				
https://usaybia.net/person/817	Ḥamdūn, Ibrāhīm	Ḥamdūn, Ibrāhīm, called Ḥamdūn (Ibn Ismāʿīl ibn Dāwūd ibn Ḥamdūn), courtier of caliphs al-Maʿmūn, al-Muʿtaṣim 	8.4.7	courtier			
https://usaybia.net/person/818	Ḥāmid ibn al-ʿAbbās	Ḥāmid ibn al-ʿAbbās, vizier under al-Muqtadir 	10.4.4.1	vizier			
https://usaybia.net/person/819	Ḥāmid ibn ʿAlī	Ḥāmid ibn ʿAlī. Oculist. Brother of the famous physician Muhadhdhab al-Dīn ʿAbd al-Raḥīm ibn ʿAlī 	15.50.1	physician	physician 		
https://usaybia.net/person/820	Ḥammād ibn Isḥāq	Ḥammād ibn Isḥāq, musician (150–235/767– 850) 	7.10	musician			150–235/767– 850
https://usaybia.net/person/821	Ḥamzah ibn al-Ḥasan	Ḥamzah ibn al-Ḥasan, unidentified physician 	11.16 nos. 1.5, 1.21, 1.28, 1.29, 1.31	physician	physician 		
https://usaybia.net/person/822	al-Ḥaqīr al-Nāfiʿ	al-Ḥaqīr al-Nāfiʿ, Egyptian Jewish wound specialist (`jarāʾiḥī`) under al-Ḥākim 	14.18		Jewish		
https://usaybia.net/person/823	al-Harawī	al-Harawī, student of Ibn al-Ṭayyib 	10.37.4	student			
https://usaybia.net/person/824	Ḥarb ibn Muḥammad	Ḥarb ibn Muḥammad, unidentified 	7.1.5				
https://usaybia.net/person/825	al-Ḥarīrī	al-Ḥarīrī, author of `Maqāmāt` (d. 516/1122) 	15.40; 15.40n; 15.40.9 no. 26	author 			d. 516/1122
https://usaybia.net/person/826	al-Ḥarīsh	al-Ḥarīsh, physician at the court of the caliph al-Muʿtaṣim (active 221/836) 	8.26.10	physician, caliph	physician 	physician 	active 221/836
https://usaybia.net/person/827	al-Ḥārith al-Akbar	al-Ḥārith al-Akbar, ancestor of al-Kindī 	10.1.3				
https://usaybia.net/person/828	al-Ḥārith ibn Kaladah al-Thaqafī	al-Ḥārith ibn Kaladah al-Thaqafī, legendary Arab physician, contemporary of the prophet Muḥammad 	7.1; 15.46.6n	physician, prophet 	prophet		
https://usaybia.net/person/829	al-Ḥārith ibn Buskhunnār	al-Ḥārith ibn Buskhunnār, Khorasanian prince (141/758–759) 	8.10.3	prince 			141/758–759
https://usaybia.net/person/830	al-Ḥārithī	al-Ḥārithī, unidentified poet 	15.37.2n	poet			
https://usaybia.net/person/831	al-Ḥarrānī, Aḥmad ibn Yūnus ibn Aḥmad 	al-Ḥarrānī, Aḥmad ibn Yūnus ibn Aḥmad 	10.9.1; 13.19				
https://usaybia.net/person/832	al-Ḥarrānī, ʿUmar ibn Yūnus ibn Aḥmad 	al-Ḥarrānī, ʿUmar ibn Yūnus ibn Aḥmad 	13.19; 13.29.2				
https://usaybia.net/person/833	al-Ḥarrānī, Yūnus ibn Aḥmad 	al-Ḥarrānī, Yūnus ibn Aḥmad 	13.18; 13.19				
https://usaybia.net/person/834	al-Ḥarsūn	al-Ḥarsūn, administrator under al-Muqtadir 	8.5.2	administrator 			
https://usaybia.net/person/835	Harthamah ibn Aʿyan	Harthamah ibn Aʿyan, surnamed ‘the unfortunate’ (`al-mashʾūm`), commander under al-Manṣūr 	8.3.16; 8.10.3; 8.15.1	commander			
https://usaybia.net/person/836	Hārūn ibn ʿAzūz ‘the Monk’	Hārūn ibn ʿAzūz ‘the Monk’, chronographer	5.1.7 (translation of the Torah into Greek)	chronographer 			
https://usaybia.net/person/837	Harūn ibn Mūsā al-Ushūnī	Harūn ibn Mūsā al-Ushūnī, Andalusian physician 	13.33	physician	physician 		
https://usaybia.net/person/838	Hārūn ibn Sulaymān ibn al-Manṣūr	Hārūn ibn Sulaymān ibn al-Manṣūr, friend of the physician Yūḥannā ibn Māsawayh 	8.26		physician 		
https://usaybia.net/person/839	Hārūn ibn Suwāratagin	Hārūn ibn Suwāratagin, Turkish officer 	8.20.5n		Turkish		
https://usaybia.net/person/840	Hārūn	Hārūn, a minor physician of Baghdad 	11.5.25 no. 93	physician 	physician 		
https://usaybia.net/person/841	Hārūn al-Rashīd	Hārūn al-Rashīd, Abbasid caliph (`reg.` 170– 193/786–809) 	5.1.16.2; 8.2; 8.3.15n; 8.15.1n; 8.20.4n; 8.26.12n; 8.27.2n; 8.29.2n; 9.12n; 12.1n; 12.2 no. 3n; 12.5; 12.6; 14.1	caliph	Abbasid		`reg.` 170– 193/786–809
https://usaybia.net/person/2419	Hārūt	Hārūt, mentioned with Mārūt in the Qurʾan (al-Baqarah 2:102) as fallen angels 	10.68.2.2(p); 10.69.3.7(p); 15.56.1n				al-Baqarah 2:102
https://usaybia.net/person/842	Ḥasan the physician 	Ḥasan the physician 	10.37.4	physician	physician 		
https://usaybia.net/person/843	al-Ḥasan	al-Ḥasan, physician to al-Muqtadir (295/908– 320/932) 	11.5.25 no. 93	physician	physician 		295/908– 320/932
https://usaybia.net/person/844	al-Ḥasan al-Baṣrī	al-Ḥasan al-Baṣrī, famous preacher (d. 110/ 728) 	15.51.7	preacher			d. 110/ 728
https://usaybia.net/person/845	al-Ḥasan al-Fasawī	al-Ḥasan al-Fasawī, physician under the Būyid dynasty 	11.10	physician	physician 		
https://usaybia.net/person/846	al-Ḥasan ibn al-ʿAbbās	al-Ḥasan ibn al-ʿAbbās, known as al-Ṣanādīqī, unidentified historian 	8.29.5	historian			
https://usaybia.net/person/847	al-Ḥasan ibn ʿAlī Abū l-Jawāʾiz al-Wāsiṭī	al-Ḥasan ibn ʿAlī Abū l-Jawāʾiz al-Wāsiṭī (d. 460/1067–1068), poet 	10.64.19.7n	poet			d. 460/1067–1068
https://usaybia.net/person/848	al-Ḥasan ibn ʿAlī ibn Abī Ṭālib	al-Ḥasan ibn ʿAlī ibn Abī Ṭālib, grandson of Muḥammad (d. ca. 49/669–670) 	7.5.6			grandson	d. ca. 49/669–670
https://usaybia.net/person/849	al-Ḥasan ibn Bishr al-Dimashqī	al-Ḥasan ibn Bishr al-Dimashqī, satiric poet at the court of the Fatimid caliph al-ʿAzīz bi-Allāh	ＡⅠⅠ.11	poet			
https://usaybia.net/person/850	al-Ḥasan ibn al-Ḥusayn al-Azdī	al-Ḥasan ibn al-Ḥusayn al-Azdī, a source used by Ibn Juljul 	7.1.6				
https://usaybia.net/person/851	al-Ḥasan ibn Isḥāq ibn Muḥārib al-Qummī 	al-Ḥasan ibn Isḥāq ibn Muḥārib al-Qummī 	11.5.25 no. 122				
https://usaybia.net/person/852	al-Ḥasan ibn Makhlad ibn al-Jarrāḥ	al-Ḥasan ibn Makhlad ibn al-Jarrāḥ, vizier under al-Muʿtamid (d. 269/882) 	8.4.7; 10.14.1; 10.14.2.1; 10.14.2.2; 10.44.5 nos. 3, 20	vizier 			d. 269/882
https://usaybia.net/person/853	al-Ḥasan ibn Muḥammad ibn al-Ḥusayn ibn Yaḥyā	al-Ḥasan ibn Muḥammad ibn al-Ḥusayn ibn Yaḥyā, student of al-Kirmānī 	13.9	student 			
https://usaybia.net/person/854	al-Ḥasan ibn Muḥammad al-Ṭūsī al-Tamīmī	al-Ḥasan ibn Muḥammad al-Ṭūsī al-Tamīmī, known as `al-Abaḥh` (‘the hoarse’), astrologer favoured by Ghaḍīḍ 	7.8.2; 8.3.10	astrologer 			
https://usaybia.net/person/855	al-Ḥasan ibn Quraysh	al-Ḥasan ibn Quraysh, early 3rd/9th-c. physician 	8.15.1	physician 	physician 		3rd/9th-c.
https://usaybia.net/person/856	al-Ḥasan ibn Sahl	al-Ḥasan ibn Sahl, governor of Iraq under al-Maʾmūn 	8.3.5; 9.32	govenor			
https://usaybia.net/person/857	al-Ḥasan ibn Sahl	al-Ḥasan ibn Sahl, unidentified (4th/10th c.) 	10.54.3 no. 2				al-Ḥasan ibn Sahl, unidentified (4th/10th c.) 
https://usaybia.net/person/858	al-Ḥasan ibn Ṣāliḥ ibn Bahlah al-Hindī 	al-Ḥasan ibn Ṣāliḥ ibn Bahlah al-Hindī 	8.20.11				
https://usaybia.net/person/859	Ḥasanwayh	Ḥasanwayh, unidentified student of al-Kindī 	10.1.9	student			
https://usaybia.net/person/860	Ḥasdāy ibn Isḥāq	Ḥasdāy ibn Isḥāq, Andalusian physician 	13.36.2.3; 13.36.2.4; 13.49	physician	physician 		
https://usaybia.net/person/861	Ḥasdāy ibn Yūsuf ibn Ḥasdāy, Abū l-Faḍl	Ḥasdāy ibn Yūsuf ibn Ḥasdāy, Abū l-Faḍl, Andalusian physician 	13.9; 13.50	physician 	physician 		
https://usaybia.net/person/862	Hāshim	Hāshim, assistant to Saʿīd ibn Tawfīl	14.4.3– 4				
https://usaybia.net/person/863	Ḥassān ibn al-Ḥubāb ibn al-Walīd al-Qushayrī	Ḥassān ibn al-Ḥubāb ibn al-Walīd al-Qushayrī, 5th/11th-c. poet 	15.43.3n	poet 			5th/11th-c.
https://usaybia.net/person/864	Ḥātim ibn Saʿīd	Ḥātim ibn Saʿīd, Andalusī poet 	13.63.8.2n	poet 			
https://usaybia.net/person/865	Ḥātim al-Ṭāʾī 	Ḥātim al-Ṭāʾī – pre-Islamic poet proverbial for his generosity 	15.45.3(p); 15.58.1	poet 			
https://usaybia.net/person/866	Saʿd b. Muḥammad al-Tamīmī	Saʿd b. Muḥammad al-Tamīmī, poet (d. 574/1179) 	10.64n; 10.68.1.1; 10.68.1.2; 10.68.1.3; 10.68.1.4; 10.68.2.3	poet 			d. 574/1179
https://usaybia.net/person/867	al-Ḥaẓīrī, ʿAlī ibn Yūsuf ibn Abī l-Maʿālī Saʿd ibn ʿAlī	al-Ḥaẓīrī, ʿAlī ibn Yūsuf ibn Abī l-Maʿālī Saʿd ibn ʿAlī – known as Dallāl al-Kutub (‘the Book Hawker’); poet and anthologist	10.65.3	poet, anthologist 			
https://usaybia.net/person/868	Heracleides	Heracleides, physician of antiquity, father of Hippocrates 	3.6; 4.1.1	physician	physician 	father 	
https://usaybia.net/person/869	Heracleides of Tarentum	Heracleides of Tarentum, 1st-c. BC Empiricist 	4.1.11.2				Heracleides of Tarentum, 1st-c. BC Empiricist 
https://usaybia.net/person/2420	Heracles	Heracles, divine hero in Greek mythology 	2.1.6.2; 4.3.2; 4.4.2.3				
https://usaybia.net/person/870	Heraclitus	Heraclitus, Presocratic Greek philosopher 	4.5.2	philosopher 	Greek 		
https://usaybia.net/person/871	Hermann of Carinthia	Hermann of Carinthia, Istrian scholar and translator 	4.6.13.3n	scholar, translator			
https://usaybia.net/person/2421	Hermes	Hermes, legendary Egyptian-Greek sage, Hermes Trismegistus (Thrice-Great), identified with the Islamic Idrīs/Hermes the Second/Hermes the Third 	1.1; 1.4; 2.1.4; 4.1.10.5; 10.4.9 no. 14; 14.21n; 14.23.4n	sage			
https://usaybia.net/person/872	Hermias ‘the Slave’	Hermias ‘the Slave’, ruler of Atarneus Herminus, teacher of Alexander of Aphrodisias 	4.1.11.3n; 5.1.21.1n	ruler, teacher 			
https://usaybia.net/person/2422	Hermodamus	Hermodamus, descendant of the Homeric Cryophylus of Samos 	4.3.4.2				
https://usaybia.net/person/873	Hero	Hero, late-antique physician 	5.2.1	physician 	physician 		
https://usaybia.net/person/874	Herodotus	Herodotus, 5th-c. BC Greek historian (ca. 485–424BC) 	1.8n	historian 	Greek 		Herodotus, 5th-c. BC Greek historian (ca. 485–424BC) 
https://usaybia.net/person/875	Herodotus	Herodotus, 1st–2nd-c. physician at Rome 	1.8	physician 	physician 		1st–2nd-c.
https://usaybia.net/person/876	Herophilus of Chalcedon	Herophilus of Chalcedon, physician of antiquity 	4.1.10.5	physician 	physician 		
https://usaybia.net/person/877	Herpyllis	Herpyllis, Aristotle’s maid/concubine 	4.6.6.1; 4.6.6.2	maid, concubine 			
https://usaybia.net/person/878	Hibat Allāh ibn ʿAlī Majd al-Dīn Ibn al-Ṣāḥib	Hibat Allāh ibn ʿAlī Majd al-Dīn Ibn al-Ṣāḥib, `ustādh Dār al-Khilāfah` (d. 583/1187) 	10.64.16				d. 583/1187
https://usaybia.net/person/2423	Hibat Allāh ibn al-Faḍl ibn Ṣāʿid, Jamāl al-Ruʾasāʾ Abū l-Fatḥ	Hibat Allāh ibn al-Faḍl ibn Ṣāʿid, Jamāl al-Ruʾasāʾ Abū l-Fatḥ, family of Ibn al-Tilmīdh 	10.64.19.17				
https://usaybia.net/person/879	Hibat Allāh ibn Ilyās	Hibat Allāh ibn Ilyās, physician 	15.23.4.2	physician 			
https://usaybia.net/person/880	Hieron	Hieron, dedicatee of Galen 	5.1.37 no. 20	dedicatee			
https://usaybia.net/person/881	Hilāl ibn Abī Hilāl al-Ḥimṣī	Hilāl ibn Abī Hilāl al-Ḥimṣī, mathematician (d. 218/833), translator of Apollonius’ `K. al-Makhrūṭāt` 	9.15	mathematican, translator 			d. 218/833
https://usaybia.net/person/882	Hilāl ibn Badr ibn Ḥasanwayh	Hilāl ibn Badr ibn Ḥasanwayh, Kurdish chieftain in the Jibāl region (d. 405/1014) 	11.13.3.3	cheiftain 			d. 405/1014
https://usaybia.net/person/883	Hilāl ibn al-Muḥassin ibn Ibrāhīm al-Ṣābiʾ	Hilāl ibn al-Muḥassin ibn Ibrāhīm al-Ṣābiʾ, secretary and historian under the Būyids (d. 448/1056) 	10.3.8; 10.5.5; 10.8.7	secretary, historian 			d. 448/1056
https://usaybia.net/person/884	Himerius	Himerius, detractor of Aristotle 	4.6.2.2	detractor			
https://usaybia.net/person/885	Hind	Hind, unidentified woman 13.61.3.2(p) Hipparchus, student of Aristotle 	4.6.6.1	student 			
https://usaybia.net/person/886	Hippocrates	Hippocrates, Greek physician					
https://usaybia.net/person/887	Hippocrates of Gerasa	Hippocrates of Gerasa, physician of antiquity 	4.1.11.2	physician 	physician 		
https://usaybia.net/person/888	Hippolytus	Hippolytus, 3rd-c. theologian 	4.3.4.1n	theologian 			Hippolytus, 3rd-c. theologian 
https://usaybia.net/person/889	Hishām I al-Riḍā	Hishām I al-Riḍā, emir of al-Andalus in 172– 180/788–796 	13.24.1	emir 			
https://usaybia.net/person/890	Hishām ⅠⅠ al-Muʾayyad bi-Allāh	Hishām ⅠⅠ al-Muʾayyad bi-Allāh, caliph in al-Andalus in 365–399/976–1009 and 400–403/1010–1013 	13.19.3; 13.31; 13.34.1; 13.36.1; 13.36.3 nos. 1, 3	caliph			
https://usaybia.net/person/891	Homer 	Homer 	4.1.11.3; 5.1.38 no. 139				
https://usaybia.net/person/892	Ḥubaysh ibn Ḥasan al-Dimashqī	Ḥubaysh ibn Ḥasan al-Dimashqī, translator nephew of Ḥunayn ibn Isḥāq 	1.2; 5.1.37 no. 114; 8.29.5; 8.31; 9.4; 9.49; 10.3.14 nos. 27, 126	translator			
https://usaybia.net/person/893	Hūd	Hūd, pre-Islamic Arab prophet 	15.17(p)	prophet			
https://usaybia.net/person/894	Ḥujjat al-Dīn Marwān ibn ʿAlī ibn Salāmah al-Fanakī	Ḥujjat al-Dīn Marwān ibn ʿAlī ibn Salāmah al-Fanakī, vizier (d. after 550/1155)	10.69.3.10; 10.69.4 no. 5	vizier 			d. after 550/1155
https://usaybia.net/person/895	Hūlākū (Hūlāgū, Hülegü) 	Hūlākū (Hūlāgū, Hülegü), Mongol conqueror, grandson of Genghis Khan (d. 663/1265) 	15.32	conqueror		grandson	d. 663/1265
https://usaybia.net/person/896	Humām al-Dīn al-ʿAbdī, Abū ʿAlī al-Ḥasan ibn ʿAlī ibn Naṣr	Humām al-Dīn al-ʿAbdī, Abū ʿAlī al-Ḥasan ibn ʿAlī ibn Naṣr, poet (d. 596/1199) 	10.74	poet			d. 596/1199
https://usaybia.net/person/897	Ḥumayd al-Ṭāʾī	Ḥumayd al-Ṭāʾī, known as al-Ṭūsī, Abbasid general of al-Maʾmūn 	8.10.4	general 	Abbasid 		
https://usaybia.net/person/898	Ḥunayn ibn Balūʿ al-ʿIbādī	Ḥunayn ibn Balūʿ al-ʿIbādī, a composer and singer of the Umayyad era 	8.29.11	singer, composer 			
https://usaybia.net/person/899	Ḥunayn ibn Isḥāq, Abū Zayd Ḥunayn ibn Isḥāq al-ʿIbādī	Ḥunayn ibn Isḥāq, Abū Zayd Ḥunayn ibn Isḥāq al-ʿIbādī, Christian physician and translator (192– 260/808–873)	5.1.34	physician, translator 	Christian 		192– 260/808–873
https://usaybia.net/person/900	Ḥusām al-Dawlah	Ḥusām al-Dawlah, Ḥamdanid prince ruling Mosul, 4th/10th-c. 	8.5.4	prince 			4th/10th-c.
https://usaybia.net/person/901	al-Ḥusayn ibn ʿAbd Allāh	al-Ḥusayn ibn ʿAbd Allāh, grandfather of Abū ʿAlī al-Qiyānī 	8.20.12			grandfather 	
https://usaybia.net/person/902	al-Ḥusayn ibn ʿAlī ibn Abī Ṭalib 	al-Ḥusayn ibn ʿAlī ibn Abī Ṭalib 	15.51.7				
https://usaybia.net/person/903	al-Ḥusayn ibn Fahm	al-Ḥusayn ibn Fahm, a source for the historian Aḥmad ibn ʿAlī ibn Thābit al-Khaṭīb al-Baghdādī 	8.26.17				
https://usaybia.net/person/904	Ḥusayn ibn Kharmīn	Ḥusayn ibn Kharmīn, known as Ibn Kharmīl, ruler of Herat 	11.19.3	ruler 			
https://usaybia.net/person/905	al-Ḥusayn al-Khādim	al-Ḥusayn al-Khādim, eunuch serving al-Maʾmūn 	8.24	eunuch 			
https://usaybia.net/person/906	al-Ḥuwayzī, Aḥmad ibn Muḥammad ibn Muḥammad Abū l-ʿAbbās ‘al-ʿAbbāsī	al-Ḥuwayzī, Aḥmad ibn Muḥammad ibn Muḥammad Abū l-ʿAbbās ‘al-ʿAbbāsī’, administrator in Baghdad of uncertain date 	10.68.2.1(p)	administrator 			
https://usaybia.net/person/907	al-Huzaymī al-Abīwardī, Abū Naṣr	al-Huzaymī al-Abīwardī, Abū Naṣr, 4th/10thc. poet 	15.1.4n	poet 			
https://usaybia.net/person/908	Hypsicles	Hypsicles, Greek mathematician and astronomer (d. 120BC) 	10.1.14 no. 97	mathematician, astronomer 	Greek 		Hypsicles, Greek mathematician and astronomer (d. 120BC) 
https://usaybia.net/person/909	Iamblichus	Iamblichus, Syrian Neoplatonist philosopher 	4.3.6.2n; 4.3.6.2 no. 20	philosopher 			
https://usaybia.net/person/910	Ibn ʿAbbād, Abū l-Qāsim Ismāʿīl ibn ʿAbbād	Ibn ʿAbbād, Abū l-Qāsim Ismāʿīl ibn ʿAbbād,  known as Kāfī l-Kufāh `or` al-Ṣāḥib, Būyid vizier (d. 385/995) 	8.5.2; 8.5.3; 8.5.6 nos. 1, 2; 11.5.22; 11.13.3.13; 11.13.7n	vizier			d. 385/995
https://usaybia.net/person/911	Ibn al-Abbār, Abū Jaʿfar Aḥmad ibn Muḥammad al-Khawlānī	Ibn al-Abbār, Abū Jaʿfar Aḥmad ibn Muḥammad al-Khawlānī, Andalusian scholar 	8.29.8n	scholar			
https://usaybia.net/person/912	Ibn ʿAbd al-Ḥakam	Ibn ʿAbd al-Ḥakam, Egyptian historian, author of `Futūḥ Miṣr` (d. 257/871) 	14.15n	historian, author 			d. 257/871
https://usaybia.net/person/913	Ibn ʿAbd Rabbih, Abū ʿUmar Aḥmad ibn Muḥammad ibn ʿAbd al-Raḥmān	Ibn ʿAbd Rabbih, Abū ʿUmar Aḥmad ibn Muḥammad ibn ʿAbd al-Raḥmān, Andalusian littérateur, author of `al-ʿIqd al-farīd` (d. 328/940) 	7.1.2n; 7.5.5n; 7.10n; 13.24.1; 13.24.3	author			d. 328/940
https://usaybia.net/person/914	Ibn ʿAbd Rabbih, Abū ʿUthmān Saʿīd ibn ʿAbd al-Raḥmān	Ibn ʿAbd Rabbih, Abū ʿUthmān Saʿīd ibn ʿAbd al-Raḥmān, nephew of Abū ʿUmar ibn ʿAbd Rabbih, Andalusian physician 	13.24	physician	physician 	nephew	
https://usaybia.net/person/915	Ibn ʿAbd Rabbih, Muḥammad Raʾs al-Baghl	Ibn ʿAbd Rabbih, Muḥammad Raʾs al-Baghl, littérateur 	7.1.5n	litératuer			
https://usaybia.net/person/916	Ibn Abī l-Ashʿath, Abū Jaʿfar Aḥmad ibn Muḥammad	Ibn Abī l-Ashʿath, Abū Jaʿfar Aḥmad ibn Muḥammad, Persian physician active in Mosul (d. ca. 360/970) 	10.46; 10.48; 15.3.1.3; 15.3.1.3n; 15.4; 15.40.9 nos. 154, 155	physician 	Persian 		d. ca. 360/970
https://usaybia.net/person/917	Ibn Abī l-Bayān, al-Shaykh al-Sadīd ibn Abī-l-Bayān (i.e. Sadīd al-Dīn Abū l-Faḍl Dāwūd ibn Abī l-Bayān Sulaymān ibn Abī l-Faraj Isrāʾīl ibn Abī l-Ṭayyib Sulaymān ibn Mubārak)	Ibn Abī l-Bayān, al-Shaykh al-Sadīd ibn Abī-l-Bayān (i.e. Sadīd al-Dīn Abū l-Faḍl Dāwūd ibn Abī l-Bayān Sulaymān ibn Abī l-Faraj Isrāʾīl ibn Abī l-Ṭayyib Sulaymān ibn Mubārak), Jewish physician from Egypt 	14.15n; 14.32.1; 14.43	physician 	Jewish 		
